text,language,sentiment,confidence,topic_id,topic_label,region,country,language_name,date,likes
we just dey start and you don already dey lose concentration you for jazz up ooo,pcm,positive,0.5143852829933167,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-28,259
i had to get drunk on chivita that night told her few months back sha as we all don age up i guess she regrets it but now na dem dey rush us,pcm,negative,0.7568106055259705,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-20,98
almost every nigerian man need to watch and understand this nor be to dey knack and last longe dey touch the gspot pls tag ur bae and male frnds to watch,pcm,negative,0.6852237582206726,1,1_nigeria_dey_nigerian_im,West Africa,Nigeria,Nigerian Pidgin,2026-07-29,136
‍ you don finish you don finish dis guy,pcm,negative,0.5509249567985535,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-10,154
so doctor said the back pain is cos of my driving up and down my nice driver travelled and since then i have been driving when will this patient and nice driver come back na please no vex incase i don offend you cant imagine trying to get another driver now ooo,pcm,negative,0.8473366498947144,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-26,386
d demon na for him preeq e dey,pcm,negative,0.7842392325401306,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-10,360
shall we take a short commercial break laugh with me abeg but seriously smelling nice doesnt cost much fragrance scentuary has made it quite affordable dont forget our perfumes are original if you find it expensive elsewhere na because of how dem buy their own,pcm,negative,0.6741997003555298,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-10,423
chei you dey show today i dey wait you oo,pcm,positive,0.7080618739128113,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-23,431
las las obi cubana no get female friend wey dey spray money all of them just fold hands dey do like fowl,pcm,negative,0.8869284391403198,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-23,316
are u mad i no be e teammate but i dey vex for here after are that brilliant team work,pcm,negative,0.6438196301460266,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-27,79
asked my friend the difference between yakubu and aiyegbeni when we were in med school and he said that aiyegbeni na bad guy o e dey score gan but i no like yakubu e too dey trowey goal i gave up on him that day,pcm,negative,0.762830913066864,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-23,370
na girls wey give us head we dey wash their pants,pcm,negative,0.4982689619064331,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-20,79
air peace don delay my flight ️ for more than hours na their logo i been wan post yab dem before i just control myself cus i dey hear people dey shout calm down inside my head benin nigeria,pcm,negative,0.8582331538200378,1,1_nigeria_dey_nigerian_im,West Africa,Nigeria,Nigerian Pidgin,2026-05-29,499
to be last born ehna crime these ones don turn me to house boy igwe unijos like me,pcm,negative,0.8574987053871155,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-24,126
when u are not sure of why u are on tweeter the next tin na to dey cause person u way ur own never better wey dey look for partner o gor gan,pcm,negative,0.8348046541213989,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-06,370
na politician wey protest na we go vote for period,pcm,negative,0.7885267734527588,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-11,167
god abeg make e end before e reach delta and cross river,pcm,positive,0.8371457457542419,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-15,308
price oandg consultation k una don suffer for here nd time im experiencing it nd time im walking them out of my office i tried educating and na still argument ok now can you please leave my office i have other important things to attend to,pcm,negative,0.783626139163971,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-09,267
tmt dey buy match dont tell me nothing if dem try this for the main event we go riot,pcm,negative,0.8137933015823364,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-03,178
i fit even use my profit enter airplane go meet them wherever they are so far they are within nigeria,pcm,negative,0.6492825746536255,1,1_nigeria_dey_nigerian_im,West Africa,Nigeria,Nigerian Pidgin,2026-02-03,82
you de tell me make i buy land for country wey i no even wan de,pcm,negative,0.762723982334137,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-04,120
abeg who don fine don fine‍️‍️‍️‍️ alayabiagba street ajegunle apapa lagos,pcm,negative,0.8980016708374023,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-29,167
disadvantage of living in lekki estates no sallah meat cos me and my neighbors just say hi to eachother some of us dont even talk but if to say na when i dey stay aguda for lere haaaa ileya don set cos we go dey uncle kola compound dey turn up i miss lere,pcm,negative,0.9002273082733154,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-11,489
alcacer we all know david de gea has de worst defense in de league how do you expect him to keep clean sheets,pcm,negative,0.8582501411437988,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-11,96
biko how do people get suspended and locked out of their accounts on this app wetin gass occur make i know how i take dey waka here,pcm,negative,0.8428754806518555,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-13,132
the kind blow wey i wan blow no be punch na explosion kind thing,pcm,negative,0.8536778092384338,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-16,499
you drip finish dey talk about respect over money let the money comot fess,pcm,negative,0.5670013427734375,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-29,488
u still dey laugh na,pcm,positive,0.647975504398346,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-30,373
i nor dey beg am i dey tell ame nor fit oppose sef,pcm,negative,0.6956353783607483,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-04,52
calabar don comot theretheir body don calm down,pcm,negative,0.8512094616889954,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-01,84
shebi na me wey ask,pcm,negative,0.5926973223686218,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-08,492
bro wey sabi,pcm,negative,0.6214713454246521,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-18,336
benin don cast walai see wetin dey sup broad daylight and dem even dey record am tueeehhh,pcm,negative,0.7929714918136597,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-13,52
ofeakwu scarce for this benin oo howfar na make i come for this weekend na please,pcm,positive,0.6199522018432617,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-05,100
na now dem dey do praise and worship,pcm,negative,0.7065679430961609,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-11,196
be happy infront of people that hates you e get why because e dey pain them‍️,pcm,positive,0.6173129677772522,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-07,77
me i don taya for the car sef na every tuesday e dey spoil,pcm,negative,0.5582537651062012,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-10,75
sorry babe so na wetin de chop your money be that,pcm,negative,0.5054355263710022,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-01,406
all this girls for this office go still dey pamper me like say i still be baby them no knw say i fit gv them belle bt i dey enjoy am sha,pcm,negative,0.5952301621437073,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-06,154
make una nor go sell una vote o vote pdp,pcm,negative,0.8240397572517395,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-24,375
na the remaining k you dey find dey make you say whew mtsheww,pcm,negative,0.7468559145927429,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-26,152
some no just sabi put points forward without throwing insults dem go say na bants,pcm,negative,0.9009402990341187,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-14,222
nipples be like belly buttons to south american girlsdem no care if you dey see am sef,pcm,negative,0.8425078392028809,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-19,140
abeg rest for the matta who dey chop dey continue dey chop see the simple question she cannot answer,pcm,negative,0.763576328754425,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-06,100
which one i wan use dey press breast,pcm,negative,0.7176628112792969,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-06,55
person way chop ordinary slap e rush go dubai,pcm,negative,0.7846254706382751,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-17,326
its another new day wear new look try dey enjoy problem no dey finish oo alaso yi ti de ooo please if my hawking crosses your timeline kindly retweet please,pcm,positive,0.8314074873924255,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-30,466
lol checking different ig and whatsapp status this morning made me realize that i ought to really be going out enjoying clubbing and doing everything my age but then i remembered say na money dem dey use do those kain things,pcm,negative,0.7619386315345764,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-07,54
the work my mama gimme today you go think say she don mean me like say she set trap for me as i no dey come house work continues tomorrow i don tire abeg,pcm,negative,0.8159660696983337,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-22,143
i dey enerhen junction nothing dey happen,pcm,negative,0.8136305809020996,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-31,105
shebi dem dey gbe omu e senu me i dey here cold wan kee me,pcm,negative,0.8610683679580688,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-04,453
na for where we go settle matter naim person slap me for eye i no see who slap me me sef con slap the short man wey dey my side i no know say na soldier we don dey drive go barracks like this,pcm,negative,0.8521918654441833,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-26,198
see wetin chelsea dey cause arsenal fans dey yab me buy better striker we no buy,pcm,negative,0.8696550130844116,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-01,237
shey you people the small vendor delivery issue or ig vendor palava una go don vex finish go con calm down for paying milli with no result e joor now,pcm,negative,0.8499380350112915,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-25,17
lmaooo see how they remove d man head we no dey kidnap am na,pcm,negative,0.9015306234359741,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-12,6
new body who this na wetin dey shak am who wouldnt it shak,pcm,negative,0.5208043456077576,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-28,204
you quick dey vex sha,pcm,positive,0.7679994702339172,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-03,437
una sure say this girl na really asian or na igbo girl,pcm,negative,0.649782657623291,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-12,404
i dey chop with ube,pcm,positive,0.596043586730957,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-31,223
and then you go ahead and fuck him because the thing dey sweet man as e dey sweet woman,pcm,positive,0.9479718804359436,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-29,355
nengi na spec abeg,pcm,neutral,0.6840249300003052,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-26,113
all d chairman make he dey call him self since na for mouth make he nor try me ooh nor send oh na d cc he dey bet so,pcm,negative,0.8925603628158569,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-20,256
u say what haunty wetin dey occur,pcm,negative,0.7608223557472229,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-02,323
have you heard of make you no just dull yourself when you see say the stop for your domot because plenty goodies dey wey e dey carry waka meanwhile rush down to faith road off ikot ekpene road in uyo now now everywhere you go,pcm,negative,0.7997485995292664,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-04,151
you dey congratulate obo and chioma but if them give you belle you go run go comot am your head dey reject congratulation,pcm,positive,0.934884786605835,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-19,237
who sent this ones i heard dis guy didnt survive dis,pcm,negative,0.7739613652229309,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-09,11
na the authenticity of the steth wey dey your neck go cause fight,pcm,negative,0.6830946803092957,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-16,72
this overnight knacks pack topic dey remind me of bb of years ago lmao e get babe wey threaten soak my guy shirt and jean inside water make e no run,pcm,negative,0.8268152475357056,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-06,131
when you don comot the whole thing from body you go con consider say knacks no worth abj house rent,pcm,negative,0.9130411744117737,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-06,309
why una dey rush person sef let them be,pcm,negative,0.8871073722839355,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-17,377
dem dey look the guy less less now nah no wahala nah condition make crayfish bend,pcm,negative,0.9044401049613953,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-11,207
liquorlions are we voting cus e be like say na only me dey vote o,pcm,negative,0.7720809578895569,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-10,2
na true o na green and e get net,pcm,positive,0.5775362849235535,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-11,379
people don register d name now since u don create d awareness,pcm,positive,0.5530467629432678,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-31,124
yes na i know before o sebi i dey talk am say shoprite for sa na like pharmacy na we dey hype am for here people dey think say na them build the malls,pcm,negative,0.8407870531082153,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-20,464
as we dey hustle dey go hustle in d summer my money is almost up on d winter we rest for d,pcm,negative,0.5385944247245789,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-03,436
them no dey gist person about eplna to experience am,pcm,negative,0.653434693813324,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-25,220
nawa ó na epistle dem dey pick for ebuka to read,pcm,negative,0.6027460694313049,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-04-20,358
na only baes you dey reply,pcm,negative,0.5331575870513916,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-07-13,293
these people na heavenly places dem dey decor for oh wen our power reach we go contact them for now lets manage our road side decor sellers,pcm,negative,0.8958399891853333,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-12,300
yo girlfriend disrespects yo friends yet you go ahead to marry herna u sabi,pcm,positive,0.754129946231842,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-07,383
man nor dey fine we dey dey good looking ni,pcm,positive,0.6888322830200195,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-13,331
nai i wan just talkordinary selfcon for here you go wan donate organ first to afford am,pcm,negative,0.5529420375823975,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-13,215
make btc reach k fez e get wetin i wan check,pcm,negative,0.7987776398658752,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-27,433
oya if na so i wan do marriage make una send una gifts,pcm,positive,0.49466779828071594,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-01-14,117
i wan know e dey reject my gt,pcm,positive,0.6798965930938721,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-02,341
please my birthday is on the th of january please spoil me abeg abeg,pcm,positive,0.9552150964736938,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-19,369
some pipu hypocrisies dey stink fine u dont like rosie bt she postd pics of herself in cegar brand wear instead of u at list b happy d patronageuna stil dey spill billes bout her in d wears oloun some pipu hearts na hatred fulam notin u can do please em,pcm,positive,0.5482190847396851,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-15,334
just try and shift her womb to the side wey twins dey,pcm,negative,0.6090980172157288,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-06-12,450
when he was buying watches worth millions and claim he is a compere una no reason am say maybe na him dey pick up for hushpuppi,pcm,negative,0.8856662511825562,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-08-28,449
thanksi wan swag small abeg,pcm,negative,0.5666795969009399,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-08,396
baba god you sabi as e be for my heart oo abeg bless your boy,pcm,positive,0.8886563181877136,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-05,328
im trying to get back in shape for a groomsman duty later in the month but this dumbbells don dey make body pain me omo i no do again if the suit like make a no fit i no fit kill myself,pcm,negative,0.7781312465667725,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-10,358
wahala for donald trump warri nigeria,pcm,negative,0.905867338180542,1,1_nigeria_dey_nigerian_im,West Africa,Nigeria,Nigerian Pidgin,2026-04-22,298
just dey look e get why china man,pcm,negative,0.6151679158210754,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-05-11,436
oga facebook sharer chief executive officer of the forwarding committee i hail ohhh have you listened to kod na picture dey make una shake like this,pcm,negative,0.7164331078529358,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-03-22,117
omo when don baba j go bless me like did i get frame i get twitter i get vbank na only send me your account remain god abeg do am for your boy,pcm,positive,0.7207539081573486,0,0_dey_na_for_me,West Africa,Nigeria,Nigerian Pidgin,2026-02-18,347
